,x1,x2,y
61,0.5026209333714492,-0.02713779107324571,1
62,-1.128689463944586,-0.45171843495271025,0
63,-0.6549782497152173,0.8904054907817958,0
64,0.0005440833584028692,0.7267805845374957,1
65,1.0947608262979163,-0.2501841649693399,1
66,2.1651998337191825,0.4432861974263125,1
67,-0.5769222648545893,0.5303696041578668,0
68,0.8537821022195291,0.11403404913378667,1
69,1.996748289938067,0.047761720479910466,1
70,-0.1412093083539027,1.3022894251479913,0
71,0.480043183151546,0.07617798819551236,1
72,-1.1748085961903925,-0.034377197037611384,0
73,-0.48694927175336555,0.5660346786181363,0
74,1.9872291299900753,0.07162926127166719,1
75,-0.11623855643776737,0.48697930748534124,0
76,1.2084903884418914,0.37602474338501374,0
77,-0.37114833064093544,0.2272718873914903,1
78,0.16787503343566335,0.8966472499297241,0
79,-0.4124375615986513,0.7655959198888703,0
80,0.964963587096681,-0.025425421048159008,0
81,0.16665096516115663,1.1368482918926257,0
82,1.4781589386336806,-1.0620197377542842,1
83,2.3810506323884923,0.21799397655030753,1
84,0.47216217291902873,-0.5729898360294235,1
85,0.23716957938537853,1.0658064749042095,0
86,-0.38887253518194054,0.23797128013142493,1
87,-0.656688539357595,0.25735939763654,0
88,1.4240486216862167,-0.6933779281537054,1
89,0.06723624527314602,0.9259028225888905,1
90,0.24360709660744834,0.4542862522404708,0
91,1.0717518233198275,0.26200554869525267,0
92,0.5718805697269831,1.3824319508837608,0
93,0.5027801400813978,0.6470883184106937,0
94,0.5458741950719197,0.6329256106219333,0
95,1.2749109595445025,-0.12631148491078598,1
96,1.392744230258423,0.65033887886222,0
97,-0.680085005092049,0.7319259119266913,0
98,1.5143517260417865,0.04901643258829552,1
99,-0.9866044945699662,0.14325706991182274,0
100,-0.19940006492988538,0.9851194342854295,0
101,-0.42380584649682007,0.7416304194428607,0
102,0.00698482484806541,0.19713823741095943,1
103,1.3552268261417455,-0.20628211430376908,1
104,0.05064591338621188,0.651435093575182,0
105,-0.1945831789129121,0.7563109611574147,0
106,-1.2672191701842337,0.5246835687268316,0
107,0.007684209912411449,-0.6946756300154869,1
108,-0.5666162897556222,0.4713655139825759,0
109,0.6284030582085041,0.11252857600745819,1
110,0.9850431696418126,0.7729139430191203,0
111,2.231581289036022,0.638704087432062,1
112,0.2877836769652304,-0.7609603023299145,1
113,1.7343882031538125,0.3349973353736271,1
114,-0.723441850838257,0.5434546420147917,1
115,0.4309758339451233,0.17972799774874232,0
116,0.9482952704093938,0.13620176623360877,0
117,-0.51252552325681,0.9938149429401816,0
118,0.25279259787795777,0.7521034678796341,0
119,-1.089934340615668,1.0290172022700417,0
120,0.11135631795803945,0.5121998899509949,1
121,-0.06869679986359328,-0.16233154686380952,1
122,1.703510312994553,0.3273182270619749,1
123,-1.0141091995905178,1.2355013623535562,0
124,-0.77736454239087,0.5724481655719721,0
125,0.3029537943758656,-0.685500894874563,1
126,1.0528304918190756,-0.4943738070874539,1
127,-0.9843723996969443,0.1319226798393729,0
128,0.15773352940279162,0.9946736376867242,0
129,-0.01150391043406633,1.1943470476724953,0
130,0.6422055025389831,-0.2607042748081865,1
131,-0.3072713624000281,0.2095702232033564,1
132,1.3812957243680324,0.14086770547703664,0
133,2.094171752437251,0.3695280184977133,1
134,1.686809451718652,-0.6647525579102278,1
135,1.1210752130858193,0.5194388499353598,0
136,0.06696342671863179,-0.1560088971627119,1
137,1.0976063987941496,0.6746272039402607,0
138,-0.9028552335104384,0.1086325873935288,0
139,1.1678098022461767,0.9051089704925809,0
140,-0.07964258673879263,0.4437944714873368,1
141,0.5520662985874594,-0.6688903314954999,1
142,-0.20080557888821093,-0.10431149563262493,1
143,0.09995198845194742,0.9226293506369371,0
144,-1.0115278829571712,0.16886854915642566,1
145,-0.1524865901893377,0.6919144950644103,1
146,1.6659942289942984,0.7114846221258763,1
147,1.8594322251887072,-0.514777656873675,1
148,0.1435884035612647,1.1370934550597787,0
149,1.196378333866202,-0.2511915003685141,1
150,-0.03442790656056675,1.070821853994296,0
151,0.6873999064413239,1.5135403620943886,0
152,0.5463944813389399,-0.4847832569863977,1
153,-0.07980524620123419,1.4370352990838422,0
154,-1.0786515890680184,0.18577550133756798,0
155,0.8130140483853074,-0.08309178644307463,1
156,0.7765707338691635,0.9761946085005149,0
157,1.709489335363968,-0.14493175979025627,1
158,0.4418834168710396,-0.13309476121911956,1
159,-0.3503202237076271,0.47488321877147105,0
160,0.695820948721374,0.2162141102588826,0
161,2.231556571080861,-0.6792006974892791,1
162,0.8544874305852985,0.6847663351366662,0
163,-0.5567250739379038,0.41532844209283715,0
164,1.3750676807945923,-0.567708536019823,1
165,0.5282278813146499,-0.2862564224640001,1
166,0.053297208160024145,1.0375920905955685,0
167,-0.025317861844306483,0.32829187537120214,1
168,0.8029034626326675,-0.5150163497592426,1
169,1.5019908527595285,0.7904241525776314,0
170,-0.6505498459747833,0.37685461487810523,0
171,0.11364967207689178,0.728513052399813,0
172,-0.16710139631856144,0.21661855686014936,1
173,2.437920147593221,-0.08813051158301985,1
174,0.7836118762451459,-0.4759687441904965,1
175,1.9621113188699442,0.09318164567007377,1
176,0.5633453539248005,0.9669510224795468,0
177,0.6593500325494064,-0.5548664474245908,1
178,0.09382467988593246,0.9735484760738171,0
179,0.7714381738443336,0.5234045545488002,0
180,1.6045447414850396,-0.19104051568731703,1
181,0.633384493650007,-0.3213077102584886,0
182,0.6937439519695211,-0.5655887586568904,1
183,-0.8597756914063615,-0.040005568424613946,0
184,-1.1385366182710794,0.8040204243512341,0
185,-0.6122309184671627,0.2285621443984962,0
186,2.1937053823700174,-0.5044031030027902,1
187,2.6337694863766794,-0.19450080884668083,1
188,-0.5114738680085044,1.2691003545996145,0
189,1.423360119601142,0.7971394419567248,0
190,0.48932649740773093,-0.01732166210293601,0
191,0.14373229645345537,1.2490371448169615,0
192,1.6480042497083307,-0.7501563334068075,1
193,0.16050512336132836,0.2902968060252129,1
194,0.8468011034548649,-0.2658761330581041,0
195,0.7319494711633869,-0.3182107826579122,1
196,0.28789683473296857,0.9457248249068525,0
197,1.9119156246066171,0.07916060887530008,1
198,-0.4979646155937444,1.0589619133967432,1
199,1.2882712759082777,-0.26030281049887966,1
200,2.0785346347731535,-0.2074318825022101,1
201,0.5287613851210932,1.0794656561027602,0
202,0.13725672901646,1.021082329969027,0
203,-0.679397131558918,0.42074844172797304,0
204,0.5639420960883299,0.4486776147097271,0
205,1.7436861219182571,-0.3922926267015153,1
206,1.2756644599036453,0.14894826923364357,1
207,1.6952806104400024,-0.6655574220174592,1
208,1.7676126505042098,-0.6800408506105664,1
209,1.933150775376098,0.4719269074939702,1
210,1.6207567451367717,-0.1812058356332867,1
211,1.963946613935126,-0.19472970832839365,1
212,0.7600361339693794,-0.4545668374194448,1
213,0.27495935304909835,1.1440568567411278,0
214,0.5761594400842565,1.12914214185337,0
215,-0.7448356950210521,0.9283887884054023,0
216,1.0577919221180156,0.11995847349549565,0
217,0.04412528775282053,1.174421344416243,0
218,1.907143603532205,-0.17148775578161052,1
219,0.8997713576469746,-0.3945276685365433,1
220,2.059372171471827,0.5653008236000269,1
221,0.3020944859500668,-0.04675903456564218,1
222,0.5428953577310383,-0.19578730290837426,1
223,0.21118021377089866,-0.3030462227418981,1
224,-0.09484133029288178,1.2357728386897568,0
225,0.6754496988302778,-0.48905188057559806,1
226,1.673188463633861,0.30647623886804565,1
227,0.9958558301499201,0.34165127906792225,0
228,0.39452680958864655,1.4429863570531647,0
229,0.47025989216684166,0.14496369964738093,1
230,-0.0976245931418452,0.2460650348293174,1
231,0.19369656765071122,0.4401769384334996,1
232,-0.9836544195604849,0.5854544863023121,0
233,-1.4794691357661978,0.7946196658002412,0
234,-0.3023704569245528,-0.07879291269021726,0
235,0.3604555943510105,0.8607004448510013,0
236,0.5990702284544644,-0.5443144715626356,1
237,0.09976844600736712,1.5539344182749901,0
238,1.847371602921809,0.19526267478023146,1
239,1.1969570527896853,-0.5390502885905798,1
240,-1.5009506980481846,-0.1055858085723245,0
241,2.2285756959307,0.5637967287149057,1
242,1.1347013271435369,0.20434775728206006,0
243,0.7626752062696278,-0.43829601243895666,1
244,-0.40684241217532946,1.3646708984434155,0
245,-1.0860302048839847,0.2917773786782605,0
246,1.0634039563076265,0.2305187953265724,0
247,-1.0594502371369106,0.39498603977949337,0
248,0.9600312674334266,-0.8871433956211126,1
249,-0.4294949292301075,0.3218442250364377,0
